"Year","Country","CountryName","Population","AverageTemperature","MinTemperature","MaxTemperature","GDP","Emissions","TotalDeaths","TotalAffected","TotalDamage"
1986,"IDN","Indonesia",168402025,26.0571666666667,25.8433333333333,26.271,79954072570,122.2043,510,0,0
1986,"IND","India",799181436,24.2945,24.0740833333333,24.5149166666667,2.46e+11,455.0665,2072,0,0
1986,"ITA","Italy",56596155,13.1328333333333,12.931,13.3346666666667,6.38e+11,363.1882,21,0,0
1986,"JPN","Japan",121492000,11.6914166666667,11.5209166666667,11.8619166666667,2.08e+12,912.2622,0,0,0
1986,"MEX","Mexico",78934125,20.8506666666667,20.65675,21.0445833333333,1.29e+11,294.4666,207,0,0
1986,"NGA","Nigeria",85818502,27.06725,26.751,27.3835,20721499308,73.1922,0,0,0
1986,"PAK","Pakistan",95264460,20.6405833333333,20.36225,20.9189166666667,31899071054,49.0586,0,0,0
1986,"RUS","Russian Federation",144894000,-4.89225,-5.0995,-4.685,NA,2368.15,NA,NA,NA
1987,"AUS","Australia",16263900,22.0724166666667,21.9148333333333,22.23,1.89e+11,255.8502,NA,NA,NA
1987,"BGD","Bangladesh",98343809,25.6424166666667,25.36875,25.9160833333333,24298032258,11.8303,3818,0,0
1987,"BRA","Brazil",141273488,25.5634166666667,25.3575833333333,25.76925,2.94e+11,205.7887,0,0,0
1987,"CAN","Canada",26550000,-3.34333333333333,-3.58108333333333,-3.10558333333333,4.31e+11,430.9217,27,0,450000
1987,"CHN","China",1084035000,7.249,7.09025,7.40775,2.73e+11,2191.053,0,0,0
1987,"DEU","Germany",77839920,7.58925,7.41133333333333,7.76716666666667,1.29e+12,1032.4339,NA,NA,NA
1987,"ESP","Spain",38684815,14.4609166666667,14.24825,14.6735833333333,3.18e+11,189.5076,0,0,0
1987,"FRA","France",57482591,12.9551666666667,12.7568333333333,13.1535,9.34e+11,379.6927,0,0,0
1987,"GBR","United Kingdom",56802050,8.33025,8.13175,8.52875,7.45e+11,571.6685,0,0,0
1987,"IDN","Indonesia",171728917,26.3683333333333,26.171,26.5656666666667,75929617577,123.9224,0,0,0
1987,"IND","India",816792741,24.7890833333333,24.58875,24.9894166666667,2.75e+11,486.0673,2667,0,0
1987,"ITA","Italy",56601931,13.1765,12.9855,13.3675,8.03e+11,380.0993,0,0,0
1987,"JPN","Japan",122091000,12.5438333333333,12.38,12.7076666666667,2.53e+12,902.5328,10,87662,0
1987,"MEX","Mexico",80503052,20.4551666666667,20.2503333333333,20.66,1.4e+11,307.2896,153,0,0
1987,"NGA","Nigeria",88101628,27.61325,27.336,27.8905,24093203445,59.0244,0,0,0
1987,"PAK","Pakistan",98357473,21.4368333333333,21.1783333333333,21.6953333333333,33351528115,52.9885,78,0,0
1987,"RUS","Russian Federation",145908000,-6.274,-6.44633333333333,-6.10166666666667,NA,2467.7245,NA,NA,NA
1988,"AUS","Australia",16532200,22.6300833333333,22.46575,22.7944166666667,2.36e+11,260.8788,17,0,88472
1988,"BGD","Bangladesh",100975321,25.7096666666667,25.44425,25.9750833333333,26579005760,13.5103,4296,0,0
1988,"BRA","Brazil",144001542,25.1773333333333,24.9885,25.3661666666667,3.3e+11,207.563,0,0,0
1988,"CAN","Canada",26895000,-4.12516666666667,-4.35641666666667,-3.89391666666667,5.07e+11,455.608,0,0,0
1988,"CHN","China",1101630000,7.22083333333333,7.04525,7.39641666666667,3.12e+11,2347.7635,0,76257544,0
1988,"DEU","Germany",78144619,9.19558333333333,9.03041666666667,9.36075,1.4e+12,1029.0144,NA,NA,NA
1988,"ESP","Spain",38766939,14.1613333333333,13.9805833333333,14.3420833333333,3.75e+11,197.4574,NA,NA,NA
1988,"FRA","France",57836486,13.5809166666667,13.37625,13.7855833333333,1.02e+12,374.6584,89,343,0
1988,"GBR","United Kingdom",56928327,8.97308333333333,8.77858333333333,9.16758333333333,9.1e+11,570.2949,230,0,0
1988,"IDN","Indonesia",175000916,26.2506666666667,26.046,26.4553333333333,84300174477,132.7693,475,0,0
1988,"IND","India",834489322,24.72775,24.56075,24.89475,2.93e+11,525.0817,8902,0,0
1988,"ITA","Italy",56629288,13.5076666666667,13.3296666666667,13.6856666666667,8.89e+11,385.963,32,0,0
1988,"JPN","Japan",122613000,11.9676666666667,11.81125,12.1240833333333,3.07e+12,985.4671,0,0,0
1988,"MEX","Mexico",82083919,20.7360833333333,20.5465,20.9256666666667,1.83e+11,307.0178,0,0,0
1988,"NGA","Nigeria",90450281,27.0378333333333,26.7775833333333,27.2980833333333,23272161397,70.4213,0,0,0
1988,"PAK","Pakistan",101474835,21.81225,21.5431666666667,22.0813333333333,38472741737,57.6073,486,0,0
1988,"RUS","Russian Federation",146857000,-4.33041666666667,-4.52391666666667,-4.13691666666667,NA,2535.2876,NA,NA,NA
1989,"AUS","Australia",16814400,21.8628333333333,21.6499166666667,22.07575,2.99e+11,277.4856,98,0,0
1989,"BGD","Bangladesh",103599232,25.30475,24.9995,25.61,28781714764,13.4163,0,0,0
1989,"BRA","Brazil",146691981,24.8714166666667,24.6611666666667,25.0816666666667,4.26e+11,212.1136,378,0,0
1989,"CAN","Canada",27379000,-5.07333333333333,-5.32266666666667,-4.824,5.65e+11,462.8177,0,0,0
1989,"CHN","China",1118650000,7.23975,7.03658333333333,7.44291666666667,3.48e+11,2386.885,3909,0,0
1989,"DEU","Germany",78751283,9.67983333333333,9.47125,9.88841666666667,1.39e+12,1012.7496,NA,NA,NA
1989,"ESP","Spain",38827764,15.0459166666667,14.8095,15.2823333333333,4.14e+11,224.8848,45,0,0
1989,"FRA","France",58182702,13.9300833333333,13.6831666666667,14.177,1.03e+12,392.9411,0,0,0
1989,"GBR","United Kingdom",57076711,9.5875,9.35333333333333,9.82166666666667,9.27e+11,581.5773,215,0,0
1989,"IDN","Indonesia",178233223,26.054,25.808,26.3,94451427898,131.7319,0,99038,0
1989,"IND","India",852270034,24.1623333333333,23.9440833333333,24.3805833333333,2.92e+11,576.4045,2930,0,0
1989,"ITA","Italy",56671781,13.3291666666667,13.0855833333333,13.57275,9.26e+11,404.7427,25,0,0
1989,"JPN","Japan",123116000,12.91175,12.7275833333333,13.0959166666667,3.05e+12,1021.6848,80,0,0
1989,"MEX","Mexico",83697891,20.9651666666667,20.7175833333333,21.21275,2.23e+11,361.8023,0,0,0
1989,"NGA","Nigeria",92844353,26.3761666666667,26.0633333333333,26.689,24231168859,42.1194,0,0,0
1989,"PAK","Pakistan",104588490,20.65,20.3219166666667,20.9780833333333,40171019643,60.3166,305,0,0
1989,"RUS","Russian Federation",147721000,-4.07325,-4.28608333333333,-3.86041666666667,5.07e+11,2481.7172,NA,NA,NA
1990,"AUS","Australia",17065100,22.35575,22.17,22.5415,3.11e+11,278.4244,0,0,0
1990,"BGD","Bangladesh",106188642,25.28175,24.9331666666667,25.6303333333333,31598341234,15.49,1380,0,0
1990,"BRA","Brazil",149352145,25.2749166666667,25.0576666666667,25.4921666666667,4.62e+11,206.9211,68,0,0
1990,"CAN","Canada",27791000,-5.02191666666667,-5.29316666666667,-4.75066666666667,5.94e+11,463.8798,0,0,0
1990,"CHN","China",1135185000,7.636,7.4515,7.8205,3.61e+11,2420.3021,1819,48277220,0
1990,"DEU","Germany",79433029,9.6895,9.46983333333333,9.90916666666667,1.76e+12,1052.9975,0,0,0
1990,"ESP","Spain",38867322,14.7620833333333,14.5271666666667,14.997,5.35e+11,231.895,0,0,0
1990,"FRA","France",58512808,14.0388333333333,13.8004166666667,14.27725,1.27e+12,403.1017,73,0,0
1990,"GBR","United Kingdom",57247586,9.67458333333333,9.44216666666667,9.907,1.09e+12,601.0676,0,0,0
1990,"IDN","Indonesia",181436821,26.2378333333333,25.9603333333333,26.5153333333333,1.06e+11,150.3454,522,0,0
1990,"IND","India",870133480,24.1781666666667,23.9418333333333,24.4145,3.17e+11,616.5791,4077,0,0
1990,"ITA","Italy",56719240,13.7169166666667,13.51175,13.9220833333333,1.18e+12,439.9441,0,0,0
1990,"JPN","Japan",123537000,13.5905833333333,13.3878333333333,13.7933333333333,3.13e+12,1155.2634,67,148366,5713000
1990,"MEX","Mexico",85357874,20.9608333333333,20.7505833333333,21.1710833333333,2.63e+11,318.4148,536,0,0
1990,"NGA","Nigeria",95269988,27.3661666666667,26.97375,27.7585833333333,30757075595,38.8572,269,0,0
1990,"PAK","Pakistan",107678614,21.3764166666667,21.05375,21.6990833333333,40010424929,67.8285,551,0,0
1990,"RUS","Russian Federation",148292000,-4.02291666666667,-4.25091666666667,-3.79491666666667,5.17e+11,2571.2107,NA,NA,NA
1991,"AUS","Australia",17284000,22.4874166666667,22.338,22.6368333333333,3.25e+11,279.8724,0,0,0
1991,"BGD","Bangladesh",108727432,25.1351666666667,24.9406666666667,25.3296666666667,30957483950,15.9026,142679,0,0
1991,"BRA","Brazil",151976577,25.2921666666667,25.1325,25.4518333333333,6.03e+11,217.2275,0,0,0
1991,"CAN","Canada",28171682,-4.42666666666667,-4.63533333333333,-4.218,6.1e+11,454.6275,0,0,0
1991,"CHN","China",1150780000,7.09716666666667,6.94158333333333,7.25275,3.83e+11,2538.924,5927,0,0
1991,"DEU","Germany",80013896,8.52308333333333,8.3455,8.70066666666667,1.86e+12,1014.9723,0,0,0
1991,"ESP","Spain",38966376,14.0071666666667,13.8039166666667,14.2104166666667,5.76e+11,241.465,0,0,0
1991,"FRA","France",58559311,13.1395,12.9363333333333,13.3426666666667,1.27e+12,428.6495,0,0,0
1991,"GBR","United Kingdom",57424897,8.82833333333333,8.6195,9.03716666666667,1.14e+12,609.0204,0,0,0
1991,"IDN","Indonesia",184615979,26.0751666666667,25.8885833333333,26.26175,1.17e+11,180.6953,0,0,0
1991,"IND","India",888054875,24.31175,24.126,24.4975,2.67e+11,656.7409,3787,0,0
1991,"ITA","Italy",56758521,12.8535,12.6704166666667,13.0365833333333,1.24e+12,440.0944,0,0,0
1991,"JPN","Japan",123921000,12.7831666666667,12.6235833333333,12.94275,3.58e+12,1167.0405,0,0,0
1991,"MEX","Mexico",87071512,20.8396666666667,20.65575,21.0235833333333,3.14e+11,331.3743,283,91899,0
1991,"NGA","Nigeria",97726323,27.0433333333333,26.75975,27.3269166666667,27392886873,41.9291,7827,0,0
1991,"PAK","Pakistan",110730420,20.9013333333333,20.5631666666667,21.2395,45451960732,67.4778,1250,0,0
1991,"RUS","Russian Federation",148624000,-4.237,-4.41858333333333,-4.05541666666667,5.18e+11,2437.0381,127,46,0
1992,"AUS","Australia",17495000,21.9325833333333,21.7046666666667,22.1605,3.25e+11,284.9121,0,7000120,1878000
1992,"BGD","Bangladesh",111221938,25.12225,24.908,25.3365,31708874594,17.7088,510,0,0
1992,"BRA","Brazil",154564278,25.2513333333333,25.0220833333333,25.4805833333333,4.01e+11,218.3835,137,147553,0
1992,"CAN","Canada",28519597,-4.92891666666667,-5.20058333333333,-4.65725,5.92e+11,468.8648,0,0,0
1992,"CHN","China",1164970000,6.85841666666667,6.66016666666667,7.05666666666667,4.27e+11,2657.1124,0,0,0
1992,"DEU","Germany",80624598,9.50583333333333,9.2505,9.76116666666667,2.12e+12,966.7058,0,0,0
1992,"ESP","Spain",39157685,13.95525,13.703,14.2075,6.29e+11,250.3269,0,0,0
1992,"FRA","France",58851217,13.4629166666667,13.2039166666667,13.7219166666667,1.4e+12,418.4452,174,0,0
1992,"GBR","United Kingdom",57580402,9.025,8.774,9.276,1.18e+12,593.5041,11,0,0
1992,"IDN","Indonesia",187766086,26.1701666666667,25.95775,26.3825833333333,1.28e+11,203.6594,2910,402196,0
1992,"IND","India",906021106,24.2229166666667,24.0068333333333,24.439,2.84e+11,698.7569,2086,0,0
1992,"ITA","Italy",56797087,13.58175,13.3391666666667,13.8243333333333,1.32e+12,439.2104,14,1200,0
1992,"JPN","Japan",124229000,12.48425,12.263,12.7055,3.91e+12,1176.9426,0,40624,0
1992,"MEX","Mexico",88828310,20.6503333333333,20.4154166666667,20.88525,3.64e+11,334.208,283,42600,176000
1992,"NGA","Nigeria",100221563,26.6636666666667,26.3335833333333,26.99375,29300903643,46.2651,601,0,0
1992,"PAK","Pakistan",113747135,20.7085,20.3665833333333,21.0504166666667,48635176853,72.015,1875,12842230,0
1992,"RUS","Russian Federation",148689000,-4.90325,-5.147,-4.6595,4.6e+11,1993.2176,0,0,0
1993,"AUS","Australia",17667000,22.1601666666667,21.9844166666667,22.3359166666667,3.12e+11,289.2349,0,3033100,0
1993,"BGD","Bangladesh",113695139,25.0031666666667,24.7905,25.2158333333333,33166519418,17.3679,754,0,0
1993,"BRA","Brazil",157132682,25.3549166666667,25.1448333333333,25.565,4.38e+11,228.3332,99,15,0
1993,"CAN","Canada",28833410,-4.4015,-4.622,-4.181,5.77e+11,467.8796,0,0,0
1993,"CHN","China",1178440000,6.91941666666667,6.74675,7.09208333333333,4.45e+11,2835.7955,0,0,0
1993,"DEU","Germany",81156363,8.6335,8.45366666666667,8.81333333333333,2.07e+12,956.9942,11,0,1010000
1993,"ESP","Spain",39361262,13.5006666666667,13.2919166666667,13.7094166666667,5.24e+11,241.8178,40,0,0
1993,"FRA","France",59106768,13.1501666666667,12.92825,13.3720833333333,1.32e+12,398.6448,53,0,0
1993,"GBR","United Kingdom",57718614,8.66975,8.4575,8.882,1.06e+12,579.4028,4,600,187000
1993,"IDN","Indonesia",190879523,26.1388333333333,25.9705,26.3071666666667,1.58e+11,219.8563,0,0,0
1993,"IND","India",924057817,24.4086666666667,24.1934166666667,24.6239166666667,2.76e+11,722.8943,0,0,0
1993,"ITA","Italy",56831821,13.4096666666667,13.1953333333333,13.624,1.06e+12,431.601,34,1120,0
1993,"JPN","Japan",124536000,12.0551666666667,11.8805,12.2298333333333,4.45e+12,1170.1967,0,0,0
1993,"MEX","Mexico",90600453,20.9388333333333,20.74625,21.1314166666667,5.01e+11,339.4729,0,0,0
1993,"NGA","Nigeria",102761737,27.1033333333333,26.82575,27.3809166666667,15789003753,44.8134,170,0,0
1993,"PAK","Pakistan",116749560,21.4448333333333,21.0830833333333,21.8065833333333,51478304860,77.1766,0,0,0
1993,"RUS","Russian Federation",148520000,-4.62175,-4.82625,-4.41725,4.35e+11,1890.935,0,0,0
1994,"AUS","Australia",17855000,22.03025,21.8171666666667,22.2433333333333,3.22e+11,294.0146,0,0,0
1994,"BGD","Bangladesh",116182267,25.2616666666667,25.0328333333333,25.4905,33768660883,18.928,730,0,0
1994,"BRA","Brazil",159705123,25.4546666666667,25.2628333333333,25.6465,5.58e+11,239.4707,0,0,0
1994,"CAN","Canada",29111906,-4.43366666666667,-4.6805,-4.18683333333333,5.78e+11,483.0585,0,0,0
1994,"CHN","China",1191835000,7.496,7.31141666666667,7.68058333333333,5.64e+11,3010.2422,0,0,0
1994,"DEU","Germany",81438348,9.847,9.66275,10.03125,2.21e+12,940.408,13,0,1438700
1994,"ESP","Spain",39549108,14.651,14.4391666666667,14.8628333333333,5.29e+11,254.234,0,0,0
1994,"FRA","France",59327192,14.1561666666667,13.9281666666667,14.3841666666667,1.39e+12,393.3949,13,410,1e+05
1994,"GBR","United Kingdom",57865745,9.15075,8.9325,9.369,1.14e+12,575.6574,100,901,0
1994,"IDN","Indonesia",193945272,26.08425,25.8956666666667,26.2728333333333,1.77e+11,222.9676,0,3594278,0
1994,"IND","India",942204249,24.2964166666667,24.0645,24.5283333333333,3.23e+11,764.242,3514,0,0
1994,"ITA","Italy",56843400,14.2848333333333,14.05725,14.5124166666667,1.1e+12,425.4906,99,17707,0
1994,"JPN","Japan",124961000,13.22975,13.0578333333333,13.4016666666667,4.91e+12,1225.1734,274,1919,0
1994,"MEX","Mexico",92349147,21.32575,21.11125,21.54025,5.28e+11,353.2382,0,75760,0
1994,"NGA","Nigeria",105355783,26.8188333333333,26.5378333333333,27.0998333333333,18086400536,34.9337,90,0,0
1994,"PAK","Pakistan",119769556,21.1630833333333,20.8551666666667,21.471,51894781282,84.0193,0,840306,0
1994,"RUS","Russian Federation",148336000,-4.89841666666667,-5.1125,-4.68433333333333,3.95e+11,1669.6371,703,0,0
1995,"AUS","Australia",18072000,21.9551666666667,21.8014166666667,22.1089166666667,3.67e+11,305.4098,9,931869,0
1995,"BGD","Bangladesh",118706871,25.4158333333333,25.204,25.6276666666667,37939748769,22.7714,2556,0,0
1995,"BRA","Brazil",162296612,25.5544166666667,25.3505833333333,25.75825,7.69e+11,255.5834,388,0,0
1995,"CAN","Canada",29354000,-4.31433333333333,-4.539,-4.08966666666667,6.04e+11,495.6645,0,0,0
1995,"CHN","China",1204855000,7.21158333333333,7.0535,7.36966666666667,7.35e+11,3265.057,0,0,0
1995,"DEU","Germany",81678051,9.0335,8.85841666666667,9.20858333333333,2.59e+12,940.0867,0,0,0
1995,"ESP","Spain",39724050,15.0721666666667,14.8463333333333,15.298,6.13e+11,267.8322,44,0,0
1995,"FRA","France",59541899,13.89975,13.6888333333333,14.1106666666667,1.6e+12,400.5639,0,0,0
1995,"GBR","United Kingdom",58019030,9.41958333333333,9.21283333333333,9.62633333333333,1.34e+12,566.8341,0,0,0
1995,"IDN","Indonesia",196957849,26.2296666666667,26.0706666666667,26.3886666666667,2.02e+11,226.6699,278,352740,0
1995,"IND","India",960482795,24.42975,24.2411666666667,24.6183333333333,3.55e+11,811.4608,4201,0,0
1995,"ITA","Italy",56844303,13.2340833333333,13.0346666666667,13.4335,1.17e+12,451.9789,49,0,0
1995,"JPN","Japan",125439000,12.4754166666667,12.31275,12.6380833333333,5.45e+12,1237.8528,0,0,0
1995,"MEX","Mexico",94045579,21.3706666666667,21.1784166666667,21.5629166666667,3.6e+11,333.0098,0,0,0
1995,"NGA","Nigeria",108011465,27.1651666666667,26.8321666666667,27.4981666666667,28546958641,35.5753,46,0,0
1995,"PAK","Pakistan",122829148,21.0739166666667,20.8001666666667,21.3476666666667,60636022423,83.6151,1206,0,0
1995,"RUS","Russian Federation",148375726,-3.13016666666667,-3.33441666666667,-2.92591666666667,3.96e+11,1640.2632,0,0,0
1996,"AUS","Australia",18311000,22.3253333333333,22.1645,22.4861666666667,4e+11,312.3612,48,636289,0
1996,"BGD","Bangladesh",121269645,25.44025,25.2230833333333,25.6574166666667,46438484108,23.9496,1136,0,0
1996,"BRA","Brazil",164913306,25.3378333333333,25.1686666666667,25.507,8.5e+11,281.1948,409,14327,0
1996,"CAN","Canada",29671900,-4.94116666666667,-5.16491666666667,-4.71741666666667,6.29e+11,510.5568,0,0,0
1996,"CHN","China",1217550000,6.96266666666667,6.80741666666667,7.11791666666667,8.64e+11,3408.3466,6315,175304799,0
1996,"DEU","Germany",81914831,7.37441666666667,7.2045,7.54433333333333,2.5e+12,960.1743,0,0,0
1996,"ESP","Spain",39889852,14.15125,13.9423333333333,14.3601666666667,6.41e+11,255.448,0,4227,0
1996,"FRA","France",59753100,13.0139166666667,12.8113333333333,13.2165,1.61e+12,416.1896,5,0,6010
1996,"GBR","United Kingdom",58166950,8.55116666666667,8.36158333333333,8.74075,1.41e+12,588.4935,0,12201,330000
1996,"IDN","Indonesia",199914831,26.215,26.07675,26.35325,2.27e+11,255.2071,845,0,0
1996,"IND","India",978893217,24.4369166666667,24.2518333333333,24.622,3.88e+11,878.827,0,0,0
1996,"ITA","Italy",56860281,13.007,12.7955833333333,13.2184166666667,1.31e+12,444.5616,0,700,0
1996,"JPN","Japan",125757000,12.0828333333333,11.9264166666667,12.23925,4.83e+12,1249.8757,51,0,0
1996,"MEX","Mexico",95687452,21.1321666666667,20.9194166666667,21.3449166666667,4.11e+11,347.422,0,0,0
1996,"NGA","Nigeria",110732904,27.1946666666667,26.9071666666667,27.4821666666667,34987951375,39.4006,5913,0,0
1996,"PAK","Pakistan",125938339,20.9338333333333,20.6620833333333,21.2055833333333,63320122807,93.5374,385,0,0
1996,"RUS","Russian Federation",148160042,-4.81033333333333,-5.02083333333333,-4.59983333333333,3.92e+11,1606.949,0,0,0
1997,"AUS","Australia",18517000,22.086,21.89725,22.27475,4.35e+11,320.7947,0,0,0
1997,"BGD","Bangladesh",123854640,24.85925,24.63875,25.07975,48244309133,24.948,802,0,0
1997,"BRA","Brazil",167545164,25.5594166666667,25.389,25.7298333333333,8.83e+11,296.5853,0,88776,0
1997,"CAN","Canada",29987200,-4.2315,-4.45375,-4.00925,6.53e+11,525.2531,0,0,0
1997,"CHN","China",1230075000,7.36733333333333,7.2035,7.53116666666667,9.62e+11,3414.5493,0,0,0
1997,"DEU","Germany",82034771,9.04866666666667,8.85625,9.24108333333333,2.22e+12,932.3474,0,0,0
1997,"ESP","Spain",40057389,15.1059166666667,14.8569166666667,15.3549166666667,5.89e+11,268.0587,0,2227,0
1997,"FRA","France",59964851,14.096,13.8591666666667,14.3328333333333,1.45e+12,409.4499,0,0,0
1997,"GBR","United Kingdom",58316954,9.64425,9.43225,9.85625,1.55e+12,562.4847,0,0,0
1997,"IDN","Indonesia",202826465,26.3719166666667,26.1849166666667,26.5589166666667,2.16e+11,280.8965,1793,0,0
1997,"IND","India",997405318,24.0473333333333,23.82425,24.2704166666667,4.1e+11,915.0493,4052,0,0
1997,"ITA","Italy",56890372,13.8388333333333,13.6135,14.0641666666667,1.24e+12,449.4656,0,0,0
1997,"JPN","Japan",126057000,12.7524166666667,12.579,12.9258333333333,4.41e+12,1243.3671,0,67475,0
1997,"MEX","Mexico",97281739,20.8985833333333,20.7015,21.0956666666667,5e+11,370.4064,578,0,0
1997,"NGA","Nigeria",113522705,27.1449166666667,26.8145833333333,27.47525,35822342618,42.0611,280,0,0
1997,"PAK","Pakistan",129086987,20.73875,20.36775,21.10975,62433300338,93.7876,669,0,0
1997,"RUS","Russian Federation",147915307,-4.2965,-4.54241666666667,-4.05058333333333,4.05e+11,1502.1374,0,0,0
1998,"AUS","Australia",18711000,22.6648333333333,22.4940833333333,22.8355833333333,3.99e+11,334.6841,20,15175,384000
1998,"BGD","Bangladesh",126447965,25.5241666666667,25.3376666666667,25.7106666666667,49984559471,23.9111,1670,15449304,0
1998,"BRA","Brazil",170170640,25.95875,25.782,26.1355,8.64e+11,308.3057,0,10274420,0
1998,"CAN","Canada",30247900,-2.55391666666667,-2.78383333333333,-2.324,6.32e+11,534.2365,0,0,0
1998,"CHN","China",1241935000,8.05183333333333,7.91541666666667,8.18825,1.03e+12,3265.9026,5388,254901904,0
1998,"DEU","Germany",82047195,9.17175,9.01541666666667,9.32808333333333,2.24e+12,924.4045,105,45,0
1998,"ESP","Spain",40223509,14.552,14.3488333333333,14.7551666666667,6.17e+11,276.636,0,0,0
1998,"FRA","France",60186288,13.7206666666667,13.5281666666667,13.9131666666667,1.5e+12,429.789,51,0,0
1998,"GBR","United Kingdom",58487141,9.46275,9.26191666666667,9.66358333333333,1.64e+12,567.4862,40,253300,1865400
1998,"IDN","Indonesia",205715544,26.75475,26.5986666666667,26.9108333333333,95445547873,216.1049,0,173228,0
1998,"IND","India",1015974042,24.7554166666667,24.59075,24.9200833333333,4.16e+11,933.5493,10686,0,0
1998,"ITA","Italy",56906744,13.6623333333333,13.4308333333333,13.8938333333333,1.27e+12,460.2403,0,0,0
1998,"JPN","Japan",126400000,13.24475,13.092,13.3975,4.03e+12,1203.7105,0,74027,0
1998,"MEX","Mexico",98821456,21.53175,21.3535,21.71,5.27e+11,390.1793,0,0,0
1998,"NGA","Nigeria",116385750,27.6119166666667,27.28175,27.9420833333333,32004613750,37.5878,1446,0,0
1998,"PAK","Pakistan",132253264,21.66275,21.3119166666667,22.0135833333333,62191955814,96.7421,1392,0,0
1998,"RUS","Russian Federation",147670692,-5.28108333333333,-5.47566666666667,-5.0865,2.71e+11,1484.8522,0,0,0
1999,"AUS","Australia",18926000,22.0645,21.8875,22.2415,3.88e+11,344.0633,20,12748,0
1999,"BGD","Bangladesh",129029691,25.7148333333333,25.5108333333333,25.9188333333333,51270569884,25.0174,0,0,0
1999,"BRA","Brazil",172759243,25.2865833333333,25.1413333333333,25.4318333333333,5.99e+11,316.2824,0,0,0
1999,"CAN","Canada",30499200,-3.18633333333333,-3.40458333333333,-2.96808333333333,6.76e+11,550.0432,0,5870,0
1999,"CHN","China",1252735000,7.84025,7.68925,7.99125,1.09e+12,3258.1349,0,0,0
1999,"DEU","Germany",82100243,9.62075,9.46083333333333,9.78066666666667,2.2e+12,896.8827,30,0,2186230
1999,"ESP","Spain",40386875,14.3665,14.172,14.561,6.33e+11,300.1766,0,0,0
1999,"FRA","France",60496718,13.9049166666667,13.71425,14.0955833333333,1.49e+12,425.6747,0,0,0
1999,"GBR","United Kingdom",58682466,9.66333333333333,9.43491666666667,9.89175,1.67e+12,560.5053,0,775,0
1999,"IDN","Indonesia",208612556,26.1335,25.9755,26.2915,1.4e+11,244.1016,0,0,0
1999,"IND","India",1034539214,24.6598333333333,24.48875,24.8309166666667,4.53e+11,995.2331,12799,0,0
1999,"ITA","Italy",56916317,13.763,13.5655,13.9605,1.25e+12,464.6015,0,0,0
1999,"JPN","Japan",126631000,13.0800833333333,12.9204166666667,13.23975,4.56e+12,1239.8401,101,372083,0
1999,"MEX","Mexico",100300579,21.1285,20.89975,21.35725,6e+11,392.3245,0,0,0
1999,"NGA","Nigeria",119327073,27.3291666666667,26.975,27.6833333333333,35870792988,40.0192,1064,0,0
1999,"PAK","Pakistan",135405584,21.863,21.5521666666667,22.1738333333333,62973855719,99.3905,816,0,0
1999,"RUS","Russian Federation",147214392,-4.82975,-5.03358333333333,-4.62591666666667,1.96e+11,1512.9847,0,0,0
2000,"AUS","Australia",19153000,21.7096666666667,21.5336666666667,21.8856666666667,4.15e+11,350.1946,0,0,0
2000,"BGD","Bangladesh",131581243,25.1501666666667,24.9569166666667,25.3434166666667,53369787319,27.5049,0,0,0
2000,"BRA","Brazil",175287587,25.1965,25.0314166666667,25.3615833333333,6.55e+11,324.226,0,0,0
