"Year","Country","CountryName","Population","AverageTemperature","MinTemperature","MaxTemperature","GDP","Emissions","TotalDeaths","TotalAffected","TotalDamage"
2000,"CAN","Canada",30769700,-4.02591666666667,-4.25058333333333,-3.80125,7.42e+11,572.5307,17,2840,0
2000,"CHN","China",1262645000,7.23808333333333,7.0625,7.41366666666667,1.21e+12,3349.2948,0,25402607,0
2000,"DEU","Germany",82211508,10.0204166666667,9.825,10.2158333333333,1.95e+12,900.9601,31,121,0
2000,"ESP","Spain",40567864,14.46875,14.2185,14.719,5.95e+11,311.9261,0,0,0
2000,"FRA","France",60912500,13.9673333333333,13.7395,14.1951666666667,1.36e+12,420.6527,125,2531,0
2000,"GBR","United Kingdom",58892514,9.37966666666667,9.17033333333333,9.589,1.65e+12,567.0615,0,21544,7418150
2000,"IDN","Indonesia",211540429,26.19025,26.0065833333333,26.3739166666667,1.65e+11,265.9832,0,0,0
2000,"IND","India",1053050912,24.498,24.29775,24.69825,4.62e+11,1029.6378,0,0,0
2000,"ITA","Italy",56942108,14.1255,13.8869166666667,14.3640833333333,1.14e+12,470.7677,59,0,0
2000,"JPN","Japan",126843000,12.8338333333333,12.64725,13.0204166666667,4.89e+12,1262.7345,0,0,0
2000,"MEX","Mexico",101719673,21.2320833333333,21.00125,21.4629166666667,7.08e+11,397.8997,0,0,0
2000,"NGA","Nigeria",122352009,27.0335,26.6556666666667,27.4113333333333,46386011231,75.76,0,8441,0
2000,"PAK","Pakistan",138523285,21.8225,21.5165,22.1285,73952374970,105.4184,349,0,0
2000,"RUS","Russian Federation",146596557,-4.54566666666667,-4.76408333333333,-4.32725,2.6e+11,1499.6162,0,0,0
2001,"AUS","Australia",19413000,21.79275,21.6313333333333,21.9541666666667,3.78e+11,357.6687,0,8608,321600
2001,"BGD","Bangladesh",134107160,25.337,25.0704166666667,25.6035833333333,53991289844,31.9439,703,730990,0
2001,"BRA","Brazil",177750670,25.5044166666667,25.3345,25.6743333333333,5.59e+11,332.9874,0,0,0
2001,"CAN","Canada",31081900,-3.10008333333333,-3.33725,-2.86291666666667,7.36e+11,564.6353,0,1629,0
2001,"CHN","China",1271850000,7.59641666666667,7.42216666666667,7.77066666666667,1.34e+12,3426.1441,0,0,0
2001,"DEU","Germany",82349925,9.09041666666667,8.90566666666667,9.27516666666667,1.95e+12,917.4768,0,0,0
2001,"ESP","Spain",40850412,14.6160833333333,14.4035,14.8286666666667,6.26e+11,313.892,106,0,0
2001,"FRA","France",61357430,13.6965,13.4783333333333,13.9146666666667,1.38e+12,425.8825,0,34984,0
2001,"GBR","United Kingdom",59119673,9.14008333333333,8.91633333333333,9.36383333333333,1.62e+12,575.9275,0,340,0
2001,"IDN","Indonesia",214506502,26.32975,26.1413333333333,26.5181666666667,1.6e+11,297.7706,0,122287,0
2001,"IND","India",1071477855,24.5819166666667,24.3793333333333,24.7845,4.79e+11,1035.6407,21485,0,0
2001,"ITA","Italy",56974100,13.95425,13.73525,14.17325,1.16e+12,476.2019,0,0,0
2001,"JPN","Japan",127149000,12.45,12.2741666666667,12.6258333333333,4.3e+12,1248.0874,118,0,0
2001,"MEX","Mexico",103067068,21.133,20.8855,21.3805,7.57e+11,412.6274,45,0,0
2001,"NGA","Nigeria",125463434,27.0946666666667,26.6961666666667,27.4931666666667,44137994252,85.4351,1522,0,0
2001,"PAK","Pakistan",141601437,21.9304166666667,21.5751666666667,22.2856666666667,72309738921,107.1262,0,0,0
2001,"RUS","Russian Federation",145976083,-4.49066666666667,-4.71108333333333,-4.27025,3.07e+11,1538.2444,0,0,0
2002,"AUS","Australia",19651400,22.4608333333333,22.29075,22.6309166666667,3.94e+11,362.2091,0,0,0
2002,"BGD","Bangladesh",136600667,25.3803333333333,25.0169166666667,25.74375,54724081491,33.1854,1340,1721574,0
2002,"BRA","Brazil",180151021,25.8003333333333,25.6395833333333,25.9610833333333,5.08e+11,327.4348,0,0,0
2002,"CAN","Canada",31362000,-4.36283333333333,-4.60008333333333,-4.12558333333333,7.58e+11,570.8851,0,0,0
2002,"CHN","China",1280400000,7.79566666666667,7.62683333333333,7.9645,1.47e+12,3782.4393,0,285295604,0
2002,"DEU","Germany",82488495,9.63733333333333,9.47725,9.79741666666667,2.08e+12,900.9551,0,0,0
2002,"ESP","Spain",41431558,14.6479166666667,14.4301666666667,14.8656666666667,7.05e+11,334.0071,0,1802,0
2002,"FRA","France",61805267,14.0481666666667,13.8395,14.2568333333333,1.49e+12,420.9195,52,3751,0
2002,"GBR","United Kingdom",59370479,9.67966666666667,9.46575,9.89358333333333,1.77e+12,560.041,26,0,0
2002,"IDN","Indonesia",217508059,26.529,26.3389166666667,26.7190833333333,1.96e+11,307.5782,0,609945,0
2002,"IND","India",1089807112,24.913,24.71925,25.10675,5.08e+11,1047.5957,0,0,0
2002,"ITA","Italy",57059007,13.934,13.7346666666667,14.1333333333333,1.27e+12,477.7093,0,0,0
2002,"JPN","Japan",127445000,12.8373333333333,12.6741666666667,13.0005,4.12e+12,1277.2365,0,101047,0
2002,"MEX","Mexico",104355608,21.225,20.9873333333333,21.4626666666667,7.72e+11,413.9726,0,0,0
2002,"NGA","Nigeria",128666710,27.46425,27.04125,27.88725,59116847822,93.3961,0,0,0
2002,"PAK","Pakistan",144654143,22.0255,21.7354166666667,22.3155833333333,72306820396,112.9036,315,160083,0
2002,"RUS","Russian Federation",145306046,-4.12291666666667,-4.33108333333333,-3.91475,3.45e+11,1528.9617,0,0,0
2003,"AUS","Australia",19895400,22.4403333333333,22.2151666666667,22.6655,4.66e+11,369.7258,0,5196,0
2003,"BGD","Bangladesh",139019001,25.2808333333333,24.9098333333333,25.6518333333333,60158929188,35.1406,1713,553360,0
2003,"BRA","Brazil",182482149,25.621,25.3899166666667,25.8520833333333,5.58e+11,317.5084,0,756196,0
2003,"CAN","Canada",31676000,-3.8595,-4.123,-3.596,8.92e+11,587.5963,50,0,0
2003,"CHN","China",1288400000,7.522,7.30416666666667,7.73983333333333,1.66e+12,4452.3103,0,0,0
2003,"DEU","Germany",82534176,9.49425,9.26941666666667,9.71908333333333,2.51e+12,901.9699,0,0,0
2003,"ESP","Spain",42187645,14.9969166666667,14.736,15.2578333333333,9.07e+11,337.9792,0,0,0
2003,"FRA","France",62244886,14.3379166666667,14.0668333333333,14.609,1.84e+12,428.0028,19565,0,0
2003,"GBR","United Kingdom",59647577,9.74208333333333,9.4885,9.99566666666667,2.04e+12,571.601,0,0,0
2003,"IDN","Indonesia",220545214,26.4455,26.2235833333333,26.6674166666667,2.35e+11,316.8542,0,688273,0
2003,"IND","India",1108027848,24.6499166666667,24.3934166666667,24.9064166666667,6e+11,1091.873,0,0,0
2003,"ITA","Italy",57313203,14.2969166666667,14.04725,14.5465833333333,1.57e+12,491.4807,0,0,0
2003,"JPN","Japan",127718000,12.507,12.287,12.727,4.45e+12,1285.3854,46,24484,1319000
2003,"MEX","Mexico",105640453,21.3294166666667,21.0609166666667,21.5979166666667,7.29e+11,439.7861,0,0,0
2003,"NGA","Nigeria",131972533,27.429,26.9985,27.8595,67655813930,101.3056,900,210486,0
2003,"PAK","Pakistan",147703401,21.4320833333333,21.0816666666667,21.7825,83244801093,117.4907,0,0,0
2003,"RUS","Russian Federation",144648257,-3.83283333333333,-4.08825,-3.57741666666667,4.3e+11,1562.4724,0,0,0
2004,"AUS","Australia",20127400,22.2869166666667,22.1229166666667,22.4509166666667,6.12e+11,383.2049,0,0,0
2004,"BGD","Bangladesh",141307489,25.3863333333333,24.9980833333333,25.7745833333333,65108544250,37.1619,1517,0,0
2004,"BRA","Brazil",184738458,25.4965,25.2985,25.6945,6.69e+11,333.6751,0,0,0
2004,"CAN","Canada",31995000,-4.92308333333333,-5.15533333333333,-4.69083333333333,1.02e+12,585.8328,0,0,0
2004,"CHN","China",1296075000,7.71275,7.5165,7.909,1.96e+12,5125.8944,2545,0,0
2004,"DEU","Germany",82516260,9.05341666666667,8.85516666666667,9.25166666666667,2.82e+12,887.9965,0,0,142000
2004,"ESP","Spain",42921895,14.3964166666667,14.1656666666667,14.6271666666667,1.07e+12,354.2857,0,0,0
2004,"FRA","France",62704895,13.6640833333333,13.4355833333333,13.8925833333333,2.12e+12,428.9277,39,0,0
2004,"GBR","United Kingdom",59987905,9.73733333333333,9.53558333333333,9.93908333333333,2.4e+12,573.2038,0,1161,0
2004,"IDN","Indonesia",223614649,26.4348333333333,26.2368333333333,26.6328333333333,2.57e+11,340.0765,0,800126,0
2004,"IND","India",1126135777,24.6345833333333,24.4355833333333,24.8335833333333,7e+11,1145.5452,18410,33861550,0
2004,"ITA","Italy",57685327,13.5598333333333,13.3496666666667,13.77,1.8e+12,495.5278,28,207,0
2004,"JPN","Japan",127761000,13.4356666666667,13.2645,13.6068333333333,4.82e+12,1280.0361,271,421619,0
2004,"MEX","Mexico",106995583,20.9248333333333,20.7163333333333,21.1333333333333,7.82e+11,440.7996,52,0,0
2004,"NGA","Nigeria",135393616,27.5695,27.2576666666667,27.8813333333333,87845420504,103.9877,0,0,0
2004,"PAK","Pakistan",150780300,22.1430833333333,21.8380833333333,22.4480833333333,97977766198,129.9595,274,0,0
2004,"RUS","Russian Federation",144067054,-4.49358333333333,-4.71783333333333,-4.26933333333333,5.91e+11,1570.8642,0,14435,0
2005,"AUS","Australia",20394800,22.8968333333333,22.7411666666667,23.0525,6.93e+11,386.5152,31,0,0
2005,"BGD","Bangladesh",143431101,25.532,25.238,25.826,69442943089,38.9159,997,1187006,0
2005,"BRA","Brazil",186917361,25.806,25.64225,25.96975,8.92e+11,342.0865,0,0,0
2005,"CAN","Canada",32312000,-3.30875,-3.51383333333333,-3.10366666666667,1.17e+12,576.8016,0,0,0
2005,"CHN","China",1303720000,7.4135,7.2445,7.5825,2.29e+12,5771.1684,0,83955848,0
2005,"DEU","Germany",82469422,9.12841666666667,8.96358333333333,9.29325,2.86e+12,867.2235,4,617,790000
2005,"ESP","Spain",43653155,14.3035833333333,14.1064166666667,14.50075,1.16e+12,368.9641,38,0,0
2005,"FRA","France",63179351,13.69425,13.4959166666667,13.8925833333333,2.2e+12,432.6393,71,0,0
2005,"GBR","United Kingdom",60401206,9.65525,9.44683333333333,9.86366666666667,2.52e+12,570.001,11,0,0
2005,"IDN","Indonesia",226712730,26.45375,26.27125,26.63625,2.86e+11,343.5799,0,0,0
2005,"IND","India",1144118674,24.4954166666667,24.3138333333333,24.677,8.09e+11,1210.1457,6280,0,0
2005,"ITA","Italy",57969484,13.0285833333333,12.8181666666667,13.239,1.85e+12,495.234,61,0,0
2005,"JPN","Japan",127773000,12.5559166666667,12.3991666666667,12.7126666666667,4.76e+12,1286.8563,0,278834,0
2005,"MEX","Mexico",108472228,21.4135,21.21925,21.60775,8.77e+11,465.9136,0,2983703,0
2005,"NGA","Nigeria",138939478,27.7245833333333,27.2911666666667,28.158,1.12e+11,105.7058,0,0,0
2005,"PAK","Pakistan",153909667,21.2724166666667,20.9554166666667,21.5894166666667,1.1e+11,134.7562,74710,0,0
2005,"RUS","Russian Federation",143518523,-3.49808333333333,-3.71133333333333,-3.28483333333333,7.64e+11,1588.6629,0,0,0
2006,"AUS","Australia",20697900,22.2644166666667,22.0561666666667,22.4726666666667,7.46e+11,392.6819,0,0,0
2006,"BGD","Bangladesh",145368004,25.7656666666667,25.4918333333333,26.0395,71819083684,42.9557,0,237662,0
2006,"BRA","Brazil",189012412,25.517,25.281,25.753,1.11e+12,341.9464,227,0,0
2006,"CAN","Canada",32570505,-2.46016666666667,-2.68091666666667,-2.23941666666667,1.32e+12,570.4876,1,3900,0
2006,"CHN","China",1311020000,7.948,7.75825,8.13775,2.75e+12,6377.748,3081,0,0
2006,"DEU","Germany",82376451,9.706,9.49391666666667,9.91808333333333,3e+12,878.7471,0,0,0
2006,"ESP","Spain",44397319,15.1059166666667,14.8713333333333,15.3405,1.26e+12,360.2792,0,0,0
2006,"FRA","France",63621381,14.1438333333333,13.9130833333333,14.3745833333333,2.32e+12,422.1013,1406,0,0
2006,"GBR","United Kingdom",60846820,9.94341666666667,9.706,10.1808333333333,2.69e+12,567.6522,NA,NA,NA
2006,"IDN","Indonesia",229838202,26.38175,26.169,26.5945,3.65e+11,346.6997,0,0,0
2006,"IND","India",1161977719,24.7320833333333,24.51325,24.9509166666667,9.2e+11,1287.1492,1997,0,0
2006,"ITA","Italy",58143979,13.7873333333333,13.5429166666667,14.03175,1.94e+12,489.75,18,0,0
2006,"JPN","Japan",127854000,12.7570833333333,12.5573333333333,12.9568333333333,4.53e+12,1262.6395,72,23450,0
2006,"MEX","Mexico",110092378,21.4180833333333,21.1814166666667,21.65475,9.75e+11,478.8036,0,0,0
2006,"NGA","Nigeria",142614094,27.7950833333333,27.4531666666667,28.137,1.45e+11,98.4616,940,13137,0
2006,"PAK","Pakistan",157093993,21.6369166666667,21.2641666666667,22.0096666666667,1.37e+11,143.7267,642,8277,0
2006,"RUS","Russian Federation",143049528,-4.763,-5.025,-4.501,9.9e+11,1648.6587,0,19929,0
2007,"AUS","Australia",20827600,22.48675,22.3289166666667,22.6445833333333,8.52e+11,400.4157,22,5843,0
2007,"BGD","Bangladesh",147139191,25.34375,25.03575,25.65175,79611888213,43.7664,5786,23215230,0
2007,"BRA","Brazil",191026637,25.668,25.5006666666667,25.8353333333333,1.4e+12,356.9188,0,1211655,0
2007,"CAN","Canada",32887928,-4.06091666666667,-4.27458333333333,-3.84725,1.46e+12,594.1402,0,0,0
2007,"CHN","China",1317885000,8.12675,7.991,8.2625,3.55e+12,6861.7507,2220,120118869,0
2007,"DEU","Germany",82266372,9.9975,9.82133333333333,10.1736666666667,3.44e+12,852.0962,32,0,0
2007,"ESP","Spain",45226803,14.2413333333333,14.0084166666667,14.47425,1.48e+12,368.1336,62,0,0
2007,"FRA","France",64016227,13.8965833333333,13.6995,14.0936666666667,2.66e+12,412.8984,31,924,0
2007,"GBR","United Kingdom",61322463,9.7975,9.62008333333333,9.97491666666667,3.07e+12,559.322,0,0,9708000
2007,"IDN","Indonesia",232989141,26.2930833333333,26.1125,26.4736666666667,4.32e+11,377.1226,0,0,0
2007,"IND","India",1179681239,24.6499166666667,24.474,24.8258333333333,1.2e+12,1390.2535,0,0,0
2007,"ITA","Italy",58438310,14.0733333333333,13.86475,14.2819166666667,2.2e+12,480.4916,48,0,0
2007,"JPN","Japan",128001000,13.1921666666667,13.01875,13.3655833333333,4.52e+12,1300.052,87,109222,0
2007,"MEX","Mexico",111836346,21.0793333333333,20.8733333333333,21.2853333333333,1.05e+12,482.3255,210,0,0
2007,"NGA","Nigeria",146417024,27.6900833333333,27.0709166666667,28.30925,1.66e+11,94.456,814,0,0
2007,"PAK","Pakistan",160332974,21.6909166666667,21.4886666666667,21.8931666666667,1.52e+11,155.8442,988,1653011,0
2007,"RUS","Russian Federation",142805088,-2.97508333333333,-3.20408333333333,-2.74608333333333,1.3e+12,1647.7289,0,0,0
2008,"AUS","Australia",21249200,22.2259166666667,22.0596666666667,22.3921666666667,1.05e+12,405.0485,8,20400,2515000
2008,"BGD","Bangladesh",148805814,25.3895,25.1274166666667,25.6515833333333,91631278239,48.3076,0,0,0
2008,"BRA","Brazil",192979029,25.4103333333333,25.24775,25.5729166666667,1.7e+12,380.3449,417,1916781,0
2008,"CAN","Canada",33245773,-4.29525,-4.51516666666667,-4.07533333333333,1.55e+12,574.8059,0,14918,0
2008,"CHN","China",1324655000,7.56608333333333,7.39491666666667,7.73725,4.6e+12,7375.1899,0,136908837,0
2008,"DEU","Germany",82110097,9.64216666666667,9.447,9.83733333333333,3.75e+12,854.421,0,0,0
2008,"ESP","Spain",45954106,14.2295,13.9961666666667,14.4628333333333,1.64e+12,336.4901,183,41,0
2008,"FRA","France",64374989,13.5815,13.38725,13.77575,2.92e+12,406.7908,5,2706,80000
2008,"GBR","United Kingdom",61806995,9.34825,9.15441666666667,9.54208333333333,2.89e+12,544.8482,0,0,0
2008,"IDN","Indonesia",236159276,26.06525,25.8979166666667,26.2325833333333,5.1e+11,417.792,0,0,0
2008,"IND","India",1197146906,24.406,24.2279166666667,24.5840833333333,1.19e+12,1547.991,0,0,0
2008,"ITA","Italy",58826731,13.88125,13.6828333333333,14.0796666666667,2.39e+12,468.0621,9,300,278000
2008,"JPN","Japan",128063000,12.8749166666667,12.6911666666667,13.0586666666667,5.04e+12,1229.2455,108,0,0
2008,"MEX","Mexico",113661809,21.08525,20.88575,21.28475,1.11e+12,495.305,151,0,0
2008,"NGA","Nigeria",150347390,27.3256666666667,26.9001666666667,27.7511666666667,2.08e+11,94.9332,404,0,0
2008,"PAK","Pakistan",163644603,21.5351666666667,21.3281666666667,21.7421666666667,1.7e+11,155.3562,302,0,0
2008,"RUS","Russian Federation",142742350,-3.30541666666667,-3.51808333333333,-3.09275,1.66e+12,1679.7944,121,5256,0
2009,"AUS","Australia",21691700,22.6905833333333,22.50625,22.8749166666667,9.26e+11,408.6726,560,36569,0
2009,"BGD","Bangladesh",150454708,25.9049166666667,25.6474166666667,26.1624166666667,1.02e+11,52.2926,0,0,0
2009,"BRA","Brazil",194895996,25.6005833333333,25.4149166666667,25.78625,1.67e+12,360.0908,466,1992255,0
2009,"CAN","Canada",33628571,-4.13508333333333,-4.36691666666667,-3.90325,1.37e+12,540.5187,0,204,0
2009,"CHN","China",1331260000,7.8095,7.64041666666667,7.97858333333333,5.11e+12,7758.8118,0,128764797,0
2009,"DEU","Germany",81902307,9.35916666666667,9.1585,9.55983333333333,3.42e+12,789.9635,0,0,0
2009,"ESP","Spain",46362946,14.9680833333333,14.7300833333333,15.2060833333333,1.5e+12,297.2481,20,0,0
2009,"FRA","France",64707044,13.9416666666667,13.737,14.1463333333333,2.69e+12,386.9421,0,0,0
2009,"GBR","United Kingdom",62276270,9.45333333333333,9.2445,9.66216666666667,2.38e+12,494.6047,24,0,0
2009,"IDN","Indonesia",239340478,26.455,26.2575,26.6525,5.4e+11,447.3011,2027,0,0
2009,"IND","India",1214270132,25.1466666666667,24.9816666666667,25.3116666666667,1.32e+12,1720.1206,0,0,0
2009,"ITA","Italy",59095365,14.0529166666667,13.8098333333333,14.296,2.19e+12,415.9324,0,0,0
2009,"JPN","Japan",128047000,12.9338333333333,12.73225,13.1354166666667,5.23e+12,1160.2036,105,0,0
2009,"MEX","Mexico",115505228,21.5460833333333,21.3401666666667,21.752,9e+11,478.389,0,293986,0
2009,"NGA","Nigeria",154402181,27.9029166666667,27.5231666666667,28.2826666666667,1.69e+11,75.5407,1994,185327,0
2009,"PAK","Pakistan",167049580,21.9114166666667,21.6914166666667,22.1314166666667,1.68e+11,155.219,244,75381,0
2009,"RUS","Russian Federation",142785342,-4.6085,-4.83833333333333,-4.37866666666667,1.22e+12,1572.439,365,117,0
2010,"AUS","Australia",22031750,22.0781666666667,21.89675,22.2595833333333,1.14e+12,406.7528,84,0,0
2010,"BGD","Bangladesh",152149102,25.9403333333333,25.6756666666667,26.205,1.15e+11,58.2818,370,887702,0
2010,"BRA","Brazil",196796269,25.8124166666667,25.6544166666667,25.9704166666667,2.21e+12,411.2402,0,0,0
2010,"CAN","Canada",34005274,-1.88791666666667,-2.1065,-1.66933333333333,1.61e+12,555.4597,0,0,0
2010,"CHN","China",1337705000,7.54841666666667,7.35475,7.74208333333333,6.1e+12,8500.5427,0,180658297,0
2010,"DEU","Germany",81776930,8.009,7.8215,8.1965,3.42e+12,833.6849,41,0,0
2010,"ESP","Spain",46576897,14.246,14.0268333333333,14.4651666666667,1.43e+12,283.8775,17,0,0
2010,"FRA","France",65027507,13.1154166666667,12.9074166666667,13.3234166666667,2.64e+12,397.9005,81,0,0
2010,"GBR","United Kingdom",62766365,8.39433333333333,8.18775,8.60091666666667,2.44e+12,512.2143,0,0,0
2010,"IDN","Indonesia",242524123,26.537,26.3321666666667,26.7418333333333,7.55e+11,427.7895,1374,225449,0
2010,"IND","India",1230980691,25.0508333333333,24.844,25.2576666666667,1.66e+12,1700.0274,2161,0,0
2010,"ITA","Italy",59277417,13.3249166666667,13.0856666666667,13.5641666666667,2.13e+12,424.8732,0,0,0
2010,"JPN","Japan",128070000,13.2155833333333,13.028,13.4031666666667,5.7e+12,1211.5729,202,0,0
2010,"MEX","Mexico",117318941,20.8529166666667,20.6351666666667,21.0706666666667,1.06e+12,466.0907,294,0,0
2010,"NGA","Nigeria",158578261,28.00425,27.657,28.3515,3.69e+11,90.3154,2245,1561559,0
2010,"PAK","Pakistan",170560182,22.0879166666667,21.8665833333333,22.30925,1.77e+11,157.7647,2466,20397957,0
2010,"RUS","Russian Federation",142849449,-4.52058333333333,-4.73825,-4.30291666666667,1.52e+12,1657.5607,0,0,0
2011,"AUS","Australia",22340024,21.767,21.5800833333333,21.9539166666667,1.39e+12,404.2466,0,0,0
2011,"BGD","Bangladesh",153911916,25.2050833333333,24.8850833333333,25.5250833333333,1.29e+11,61.5975,165,0,0
2011,"BRA","Brazil",198686688,25.4289166666667,25.2240833333333,25.63375,2.62e+12,430.1949,0,0,0
2011,"CAN","Canada",34342780,-3.55708333333333,-3.78966666666667,-3.3245,1.79e+12,560.7759,20,9023,0
2011,"CHN","China",1344130000,7.35708333333333,7.17475,7.53941666666667,7.57e+12,9388.1992,1375,124273739,0
2011,"DEU","Germany",80274983,9.81958333333333,9.61941666666667,10.01975,3.76e+12,810.8023,14,0,0
2011,"ESP","Spain",46742697,15.3210833333333,15.0631666666667,15.579,1.49e+12,284.5947,33,0,0
2011,"FRA","France",65342775,14.4795833333333,14.2685833333333,14.6905833333333,2.86e+12,372.7926,0,0,0
2011,"GBR","United Kingdom",63258918,9.90791666666667,9.683,10.1328333333333,2.62e+12,469.8115,NA,NA,NA
2011,"IDN","Indonesia",245707511,26.20225,26.0076666666667,26.3968333333333,8.93e+11,601.3254,536,29189,0
2011,"IND","India",1247236029,24.4155833333333,24.20225,24.6289166666667,1.82e+12,1817.1716,1495,0,0
2011,"ITA","Italy",59379449,14.1731666666667,13.90275,14.4435833333333,2.28e+12,413.4315,272,0,0
2011,"JPN","Japan",127833000,12.73775,12.5475,12.928,6.16e+12,1261.3986,19976,394615,0
2011,"MEX","Mexico",119090017,21.5993333333333,21.354,21.8446666666667,1.18e+12,486.5032,0,0,0
2011,"NGA","Nigeria",162877076,27.62225,27.17775,28.06675,4.12e+11,94.2254,1034,52417,0
2011,"PAK","Pakistan",174184265,21.76825,21.54775,21.98875,2.14e+11,158.342,646,0,0
2011,"RUS","Russian Federation",142960868,-3.40158333333333,-3.62283333333333,-3.18033333333333,2.05e+12,1712.4248,0,14427,0
2012,"AUS","Australia",22742475,22.0245,21.7875,22.2615,1.54e+12,407.1461,79,0,0
2012,"BGD","Bangladesh",155727053,25.5335833333333,25.186,25.8811666666667,1.33e+11,65.6025,764,0,0
2012,"BRA","Brazil",200560983,25.7170833333333,25.4860833333333,25.9480833333333,2.47e+12,460.0631,0,4299029,0
2012,"CAN","Canada",34750545,-3.17683333333333,-3.47691666666667,-2.87675,1.82e+12,563.6752,0,0,0
2012,"CHN","China",1350695000,7.07708333333333,6.81383333333333,7.34033333333333,8.56e+12,9633.8993,0,0,0
2012,"DEU","Germany",80425823,9.22716666666667,8.98266666666667,9.47166666666667,3.54e+12,815.1974,20,0,0
2012,"ESP","Spain",46773055,14.58,14.2765833333333,14.8834166666667,1.34e+12,279.2713,14,641,0
2012,"FRA","France",65659789,13.7071666666667,13.424,13.9903333333333,2.68e+12,374.1126,12,0,0
2012,"GBR","United Kingdom",63700300,9.03741666666667,8.77291666666667,9.30191666666667,2.66e+12,487.6708,8,3785,2946000
2012,"IDN","Indonesia",248883232,26.3220833333333,26.0775,26.5666666666667,9.18e+11,633.145,295,52294,0
2012,"IND","India",1263065852,24.6408333333333,24.3699166666667,24.91175,1.83e+12,1983.7588,1026,0,0
2012,"ITA","Italy",59539717,14.079,13.7365,14.4215,2.07e+12,391.9904,0,0,0
2012,"JPN","Japan",127629000,12.5656666666667,12.30875,12.8225833333333,6.2e+12,1302.0829,186,0,0
2012,"MEX","Mexico",120828307,21.6524166666667,21.3279166666667,21.9769166666667,1.2e+12,498.6585,124,136079,0
2012,"NGA","Nigeria",167297284,27.4079166666667,26.7595,28.0563333333333,4.61e+11,96.5668,774,7016036,0
2012,"PAK","Pakistan",177911533,21.198,20.9579166666667,21.4380833333333,2.24e+11,159.7276,1125,0,0
2012,"RUS","Russian Federation",143201676,-3.90175,-4.24325,-3.56025,2.21e+12,1726.0995,0,0,0
2013,"AUS","Australia",23145901,NA,NA,NA,1.57e+12,398.1638,22,0,0
2013,"BGD","Bangladesh",157571292,NA,NA,NA,1.5e+11,67.7065,1191,0,0
2013,"BRA","Brazil",202408632,NA,NA,NA,2.47e+12,493.5935,383,261415,0
2013,"CAN","Canada",35152370,-1.64066666666667,-2.17433333333333,-1.107,1.84e+12,568.8924,0,0,7545000
2013,"CHN","China",1357380000,NA,NA,NA,9.61e+12,9796.5272,0,0,0
2013,"DEU","Germany",80645605,NA,NA,NA,3.75e+12,832.643,11,6352,17700000
2013,"ESP","Spain",46620045,NA,NA,NA,1.36e+12,252.6827,0,0,0
2013,"FRA","France",65998660,NA,NA,NA,2.81e+12,374.2586,10,0,0
2013,"GBR","United Kingdom",64128226,NA,NA,NA,2.74e+12,477.7326,783,0,0
2013,"IDN","Indonesia",252032263,NA,NA,NA,9.13e+11,486.13,0,680431,0
2013,"IND","India",1278562207,NA,NA,NA,1.86e+12,1997.8786,7659,0,0
2013,"ITA","Italy",60233948,NA,NA,NA,2.13e+12,363.3999,487,0,0
2013,"JPN","Japan",127445000,NA,NA,NA,5.16e+12,1314.0696,0,0,0
2013,"MEX","Mexico",122535969,22.2192222222222,21.8541111111111,22.5843333333333,1.27e+12,492.5597,337,0,0
2013,"NGA","Nigeria",171829303,NA,NA,NA,5.15e+11,95.8743,421,0,0
2013,"PAK","Pakistan",181712595,NA,NA,NA,2.31e+11,160.5957,797,1698760,0
2013,"RUS","Russian Federation",143506911,NA,NA,NA,2.3e+12,1665.9886,0,0,0
